order_status,payment_value,payment_installments,payment_sequential,payment_type,TIME_TO_CARRY,TIME_TO_DELIVER_ORDER,COMPARE_ESTIMATED_TO_DELIVERED_TIME,ESTIMATED_TIME_TO_DELIVERY,ORDER_PURCHASE_YEAR,ORDER_PURCHASE_MONTH,ORDER_PURCHASE_DAY,ORDER_PURCHASE_WEEKDAY
delivered,9787.00,8,1,credit_card,4,11,19,30,2018,1,6,Saturday
delivered,3540.00,3,1,credit_card,2,14,14,28,2018,5,8,Tuesday
delivered,12420.00,10,1,credit_card,0,4,23,27,2018,6,14,Thursday
delivered,7528.00,1,1,credit_card,4,5,9,14,2018,3,29,Thursday
delivered,4081.00,1,1,credit_card,0,10,17,27,2018,3,27,Tuesday
delivered,3998.00,1,1,credit_card,3,17,18,35,2018,2,6,Tuesday
delivered,6348.00,6,1,credit_card,3,7,15,22,2017,8,7,Monday
delivered,7766.00,2,1,credit_card,2,12,15,27,2018,4,7,Saturday
delivered,17203.00,1,1,credit_card,1,6,11,17,2018,7,3,Tuesday
delivered,8716.00,4,1,credit_card,3,8,21,29,2017,7,18,Tuesday
delivered,6362.00,1,1,credit_card,3,14,11,25,2018,8,6,Monday
delivered,14715.00,2,1,credit_card,1,24,9,33,2017,7,23,Sunday
delivered,19500.00,1,1,boleto,1,8,14,22,2017,5,16,Tuesday
delivered,8945.00,1,1,voucher,1,14,12,26,2018,1,10,Wednseday
delivered,6265.00,1,1,credit_card,4,17,9,26,2017,11,17,Friday
delivered,10573.00,1,1,credit_card,0,27,-5,22,2018,6,28,Thursday
delivered,12991.00,10,1,credit_card,2,8,15,23,2017,10,8,Sunday
delivered,2121.00,1,2,voucher,16,28,29,57,2017,5,28,Sunday
delivered,11590.00,1,1,debit_card,1,3,20,23,2017,5,29,Monday
delivered,4300.00,1,1,credit_card,2,10,12,22,2017,8,14,Monday
delivered,24785.00,3,1,credit_card,1,9,29,38,2018,3,25,Sunday
delivered,2786.00,1,1,boleto,1,8,13,21,2018,7,23,Monday
delivered,7686.00,1,1,credit_card,2,10,14,24,2018,1,15,Monday
delivered,3942.00,1,1,credit_card,0,5,5,10,2018,8,13,Monday
delivered,14086.00,2,1,credit_card,1,10,22,32,2018,3,26,Monday
delivered,6783.00,2,1,credit_card,4,23,9,32,2018,5,17,Thursday
delivered,18002.00,8,1,credit_card,4,22,10,32,2017,11,24,Friday
delivered,7135.00,1,1,credit_card,3,10,19,29,2018,1,1,Monday
delivered,6410.00,1,1,boleto,3,13,22,35,2017,10,24,Tuesday
delivered,13175.00,2,1,credit_card,6,13,9,22,2017,8,10,Thursday
delivered,8332.00,1,1,boleto,1,7,24,31,2017,12,12,Tuesday
delivered,13998.00,1,1,boleto,1,8,18,26,2017,12,10,Sunday
delivered,18365.00,5,1,credit_card,2,7,14,21,2018,3,26,Monday
delivered,17264.00,3,1,credit_card,2,10,26,36,2017,1,23,Monday
delivered,16971.00,2,1,credit_card,3,9,16,25,2017,5,14,Sunday
delivered,42924.00,1,1,credit_card,1,7,4,11,2018,8,2,Thursday
delivered,17903.00,5,1,credit_card,8,22,9,31,2017,7,10,Monday
delivered,3782.00,1,1,credit_card,3,13,22,35,2017,3,31,Friday
delivered,36928.00,6,1,credit_card,8,16,16,32,2017,3,12,Sunday
delivered,4529.00,2,1,credit_card,2,15,20,35,2017,2,6,Monday
delivered,85936.00,1,1,boleto,6,15,12,27,2017,5,3,Wednseday
delivered,55624.00,10,1,credit_card,1,2,19,21,2017,12,25,Monday
delivered,12792.00,2,1,credit_card,1,8,12,20,2018,5,2,Wednseday
delivered,16764.00,1,1,boleto,0,5,7,12,2018,8,15,Wednseday
delivered,11432.00,1,1,boleto,1,11,13,24,2017,4,23,Sunday
delivered,28187.00,4,1,credit_card,3,11,15,26,2017,9,2,Saturday
delivered,1041.00,1,2,voucher,1,7,17,24,2017,10,3,Tuesday
delivered,116644.00,8,1,credit_card,3,7,6,13,2018,8,17,Friday
delivered,3311.00,1,1,credit_card,1,8,13,21,2018,2,21,Wednseday
delivered,5915.00,1,2,voucher,1,7,8,15,2017,11,27,Monday
delivered,13874.00,2,1,credit_card,3,18,18,36,2018,1,21,Sunday
delivered,27775.00,1,1,boleto,1,9,21,30,2017,2,12,Sunday
delivered,3509.00,1,1,credit_card,10,16,10,26,2017,6,3,Saturday
delivered,8776.00,2,1,credit_card,5,33,-13,20,2018,3,3,Saturday
delivered,16434.00,10,1,credit_card,2,7,18,25,2018,5,5,Saturday
delivered,14727.00,5,1,credit_card,3,16,12,28,2018,1,29,Monday
delivered,6914.00,6,1,credit_card,3,13,13,26,2017,2,26,Sunday
delivered,16951.00,2,1,credit_card,6,19,9,28,2017,11,30,Thursday
delivered,3908.00,1,5,voucher,0,18,8,26,2018,2,9,Friday
delivered,6140.00,1,1,credit_card,3,10,26,36,2017,11,21,Tuesday
delivered,10697.00,1,1,credit_card,5,10,6,16,2017,11,25,Saturday
delivered,1558.00,1,1,credit_card,9,25,6,31,2018,2,11,Sunday
delivered,18800.00,1,1,boleto,2,18,6,24,2017,5,29,Monday
delivered,7162.00,3,1,credit_card,2,17,5,22,2018,4,16,Monday
delivered,37639.00,5,1,credit_card,9,13,-3,10,2017,11,21,Tuesday
delivered,8012.00,8,1,credit_card,1,13,5,18,2018,3,4,Sunday
delivered,22498.00,1,1,credit_card,8,12,12,24,2017,3,12,Sunday
delivered,18757.00,1,1,boleto,2,13,15,28,2018,2,13,Tuesday
delivered,16415.00,2,1,credit_card,2,18,14,32,2017,7,1,Saturday
delivered,2003.00,1,1,boleto,2,24,3,27,2018,5,8,Tuesday
delivered,12825.00,3,1,credit_card,2,9,19,28,2017,8,28,Monday
delivered,4578.00,4,1,credit_card,1,6,15,21,2017,10,17,Tuesday
delivered,4685.00,4,1,credit_card,2,4,2,6,2018,8,21,Tuesday
delivered,58592.00,1,1,boleto,4,10,11,21,2017,8,18,Friday
delivered,2823.00,1,1,credit_card,2,7,12,19,2017,9,27,Wednseday
delivered,31025.00,4,1,credit_card,5,8,3,11,2018,5,17,Thursday
delivered,26768.00,8,1,credit_card,14,21,16,37,2018,3,13,Tuesday
delivered,18753.00,2,1,credit_card,2,7,21,28,2017,10,16,Monday
delivered,4043.00,2,1,credit_card,3,26,-3,23,2018,3,17,Saturday
delivered,32217.00,10,1,credit_card,0,1,13,14,2018,2,27,Tuesday
delivered,16792.00,1,1,boleto,2,10,24,34,2018,1,27,Saturday
delivered,37582.00,1,1,debit_card,0,6,18,24,2018,2,2,Friday
delivered,7346.00,1,1,credit_card,5,8,4,12,2018,3,9,Friday
delivered,6101.00,3,1,credit_card,7,8,7,15,2018,2,15,Thursday
delivered,5238.00,2,1,credit_card,4,10,11,21,2017,5,19,Friday
delivered,23600.00,6,1,credit_card,3,20,28,48,2017,4,21,Friday
delivered,5070.00,5,1,credit_card,1,8,14,22,2018,8,2,Thursday
delivered,2702.00,1,1,boleto,2,6,15,21,2017,8,22,Tuesday
delivered,3400.00,1,1,boleto,4,7,31,38,2018,6,8,Friday
delivered,3047.00,1,2,voucher,2,10,19,29,2018,1,21,Sunday
delivered,7303.00,2,1,credit_card,5,6,12,18,2017,7,7,Friday
delivered,10778.00,3,1,credit_card,2,9,20,29,2017,12,5,Tuesday
delivered,18791.00,2,1,credit_card,1,4,14,18,2017,11,19,Sunday
delivered,11306.00,3,1,credit_card,6,11,11,22,2017,5,11,Thursday
delivered,2500.00,2,1,credit_card,7,16,11,27,2017,9,12,Tuesday
delivered,27154.00,9,1,credit_card,1,13,9,22,2017,4,19,Wednseday
delivered,7255.00,7,1,credit_card,1,3,13,16,2018,1,3,Wednseday
delivered,17384.00,8,1,credit_card,1,9,11,20,2018,5,15,Tuesday
delivered,15570.00,1,1,boleto,3,11,11,22,2017,10,16,Monday
delivered,3310.00,1,1,boleto,5,18,14,32,2017,5,18,Thursday
delivered,6200.00,2,1,credit_card,3,10,22,32,2018,3,11,Sunday
delivered,13321.00,2,1,credit_card,5,6,17,23,2018,4,14,Saturday
delivered,27649.00,1,1,boleto,5,18,2,20,2017,11,24,Friday
delivered,49447.00,1,1,credit_card,6,13,8,21,2017,10,31,Tuesday
delivered,5768.00,1,1,credit_card,3,7,10,17,2017,10,17,Tuesday
delivered,2238.00,2,1,credit_card,3,27,8,35,2018,1,12,Friday
delivered,110796.00,1,1,boleto,1,8,16,24,2017,7,11,Tuesday
delivered,6522.00,6,1,credit_card,2,15,6,21,2018,2,26,Monday
delivered,3305.00,1,1,credit_card,2,14,14,28,2017,12,12,Tuesday
delivered,14887.00,3,1,credit_card,1,6,17,23,2017,3,26,Sunday
delivered,17623.00,1,1,credit_card,1,12,23,35,2018,1,10,Wednseday
delivered,10440.00,1,1,boleto,2,9,23,32,2017,6,10,Saturday
delivered,44400.00,8,1,credit_card,2,8,12,20,2017,10,18,Wednseday
delivered,72717.00,5,1,credit_card,3,5,13,18,2018,3,31,Saturday
delivered,3632.00,2,1,credit_card,1,6,8,14,2018,7,31,Tuesday
delivered,16113.00,1,1,credit_card,2,22,2,24,2018,7,14,Saturday
delivered,2000.00,1,4,voucher,1,12,14,26,2018,2,21,Wednseday
delivered,7110.00,3,1,credit_card,1,6,9,15,2018,2,14,Wednseday
delivered,3095.00,3,1,credit_card,2,14,17,31,2018,3,12,Monday
delivered,5000.00,1,3,voucher,0,4,17,21,2017,11,24,Friday
delivered,7449.00,1,1,boleto,1,3,7,10,2017,9,19,Tuesday
delivered,3569.00,3,1,credit_card,0,7,26,33,2017,12,20,Wednseday
delivered,4600.00,2,1,credit_card,1,9,19,28,2017,5,17,Wednseday
delivered,13544.00,4,1,credit_card,5,10,24,34,2018,1,12,Friday
delivered,14560.00,1,1,credit_card,3,6,14,20,2018,7,27,Friday
delivered,13808.00,6,1,credit_card,1,7,22,29,2017,11,27,Monday
delivered,21921.00,4,1,credit_card,3,17,16,33,2018,2,2,Friday
delivered,4305.00,1,1,credit_card,4,11,15,26,2018,1,4,Thursday
delivered,29470.00,1,1,boleto,4,8,11,19,2018,3,29,Thursday
delivered,2800.00,1,1,credit_card,2,18,18,36,2018,2,4,Sunday
delivered,5400.00,1,1,boleto,1,10,26,36,2017,12,17,Sunday
delivered,5727.00,2,1,credit_card,2,4,10,14,2018,6,11,Monday
delivered,15160.00,3,1,credit_card,11,13,6,19,2018,6,2,Saturday
delivered,6667.00,6,1,credit_card,1,20,1,21,2018,2,28,Wednseday
delivered,7757.00,1,1,credit_card,5,12,21,33,2017,4,5,Wednseday
delivered,9294.00,2,1,credit_card,0,1,13,14,2018,7,5,Thursday
delivered,2038.00,1,1,boleto,6,11,14,25,2018,8,4,Saturday
delivered,35298.00,1,1,boleto,0,7,10,17,2018,7,30,Monday
delivered,3237.00,1,1,credit_card,1,2,14,16,2018,4,10,Tuesday
delivered,7014.00,1,1,credit_card,3,6,12,18,2018,8,3,Friday
delivered,14654.00,1,1,credit_card,1,2,2,4,2018,8,13,Monday
delivered,7303.00,1,1,credit_card,3,36,-18,18,2018,2,26,Monday
delivered,9990.00,4,1,credit_card,4,12,13,25,2017,8,17,Thursday
delivered,4517.00,1,1,credit_card,2,7,15,22,2017,8,1,Tuesday
delivered,6443.00,1,1,boleto,3,17,9,26,2018,5,19,Saturday
delivered,9557.00,1,1,boleto,3,18,12,30,2017,12,3,Sunday
delivered,8198.00,1,1,boleto,1,2,13,15,2018,2,25,Sunday
delivered,28983.00,2,1,credit_card,3,12,14,26,2017,6,23,Friday
delivered,92397.00,3,1,credit_card,1,7,23,30,2018,1,24,Wednseday
delivered,27114.00,3,1,credit_card,2,12,26,38,2017,2,5,Sunday
delivered,45836.00,8,1,credit_card,1,10,13,23,2018,7,3,Tuesday
delivered,4964.00,2,1,credit_card,3,21,10,31,2017,6,13,Tuesday
delivered,9128.00,3,1,credit_card,1,3,11,14,2017,11,28,Tuesday
delivered,6400.00,1,1,credit_card,1,5,7,12,2018,3,14,Wednseday
delivered,13070.00,1,1,boleto,7,25,10,35,2018,3,26,Monday
delivered,22624.00,10,1,credit_card,2,9,23,32,2017,10,2,Monday
delivered,29226.00,10,1,credit_card,4,15,16,31,2017,8,13,Sunday
delivered,9385.00,1,1,credit_card,1,3,19,22,2017,8,1,Tuesday
delivered,9119.00,1,1,boleto,1,11,7,18,2018,5,7,Monday
delivered,6950.00,1,1,credit_card,3,4,15,19,2018,4,20,Friday
delivered,13559.00,1,1,boleto,4,13,26,39,2017,6,1,Thursday
delivered,13330.00,1,1,boleto,28,40,22,62,2018,1,24,Wednseday
delivered,4277.00,2,1,credit_card,1,8,6,14,2018,7,30,Monday
delivered,11012.00,5,1,credit_card,5,20,12,32,2018,7,19,Thursday
delivered,16596.00,1,1,boleto,1,3,13,16,2018,8,19,Sunday
delivered,4509.00,2,1,credit_card,2,10,14,24,2018,3,18,Sunday
delivered,6823.00,2,1,credit_card,2,7,10,17,2017,3,7,Tuesday
delivered,9946.00,2,1,credit_card,0,6,31,37,2018,5,15,Tuesday
delivered,2236.00,2,1,credit_card,5,13,9,22,2017,8,3,Thursday
delivered,12354.00,1,1,boleto,1,11,11,22,2017,4,23,Sunday
delivered,5330.00,1,1,debit_card,1,12,22,34,2018,1,16,Tuesday
delivered,15039.00,3,1,credit_card,1,2,12,14,2018,2,21,Wednseday
delivered,9880.00,2,1,credit_card,1,5,8,13,2018,7,5,Thursday
delivered,3784.00,3,1,credit_card,0,11,20,31,2017,6,20,Tuesday
delivered,3270.00,3,1,credit_card,48,64,-29,35,2017,12,20,Wednseday
delivered,4300.00,1,1,boleto,11,13,6,19,2018,1,12,Friday
delivered,8808.00,5,1,credit_card,2,14,10,24,2017,9,23,Saturday
delivered,5486.00,2,1,credit_card,5,14,6,20,2017,7,14,Friday
delivered,11449.00,1,1,credit_card,1,8,14,22,2018,7,17,Tuesday
delivered,15640.00,5,1,credit_card,3,8,6,14,2017,11,13,Monday
delivered,6251.00,1,1,boleto,1,9,11,20,2017,5,9,Tuesday
delivered,5472.00,1,3,voucher,2,10,19,29,2017,10,9,Monday
delivered,3984.00,1,1,boleto,3,27,-3,24,2018,5,12,Saturday
delivered,10687.00,3,1,credit_card,2,12,12,24,2018,4,1,Sunday
delivered,7222.00,1,1,credit_card,4,18,14,32,2017,9,22,Friday
delivered,101290.00,10,1,credit_card,1,6,24,30,2018,8,1,Wednseday
delivered,15523.00,1,1,credit_card,7,16,7,23,2017,12,6,Wednseday
delivered,15937.00,2,1,credit_card,2,7,6,13,2018,8,1,Wednseday
delivered,5336.00,1,1,debit_card,3,6,22,28,2017,7,28,Friday
delivered,8100.00,1,1,credit_card,12,14,29,43,2017,2,8,Wednseday
delivered,7789.00,3,1,credit_card,4,18,9,27,2017,11,24,Friday
delivered,5000.00,1,2,voucher,1,6,8,14,2018,7,25,Wednseday
delivered,14548.00,3,1,credit_card,3,14,19,33,2018,4,13,Friday
delivered,2234.00,1,1,credit_card,1,20,3,23,2017,8,29,Tuesday
delivered,48655.00,1,4,voucher,11,13,0,13,2017,11,17,Friday
delivered,74055.00,6,1,credit_card,1,4,10,14,2017,6,8,Thursday
delivered,15514.00,1,1,boleto,6,9,-1,8,2018,8,8,Wednseday
delivered,5593.00,5,1,credit_card,3,13,13,26,2018,1,13,Saturday
delivered,22319.00,4,1,credit_card,2,4,8,12,2018,8,4,Saturday
delivered,23271.00,10,1,credit_card,2,3,15,18,2018,6,2,Saturday
delivered,1625.00,1,5,voucher,0,5,24,29,2018,7,5,Thursday
delivered,31508.00,6,1,credit_card,1,14,21,35,2018,6,14,Thursday
delivered,12909.00,10,1,credit_card,6,23,14,37,2018,1,24,Wednseday
delivered,2038.00,1,3,voucher,2,14,17,31,2017,9,30,Saturday
delivered,4277.00,1,1,credit_card,0,5,17,22,2017,5,17,Wednseday
delivered,3013.00,1,1,boleto,2,11,13,24,2018,4,30,Monday
delivered,7104.00,3,1,credit_card,1,23,7,30,2017,12,11,Monday
delivered,1120.00,1,1,voucher,1,5,11,16,2018,5,13,Sunday
delivered,8250.00,5,1,credit_card,2,14,8,22,2017,8,15,Tuesday
delivered,20407.00,2,1,credit_card,2,8,16,24,2018,6,25,Monday
delivered,152899.00,10,1,credit_card,6,15,6,21,2017,2,24,Friday
delivered,3400.00,1,1,credit_card,4,11,4,15,2017,11,2,Thursday
delivered,5610.00,1,1,boleto,1,7,14,21,2017,12,20,Wednseday
delivered,10021.00,1,1,credit_card,34,43,-7,36,2017,7,5,Wednseday
delivered,16995.00,2,1,credit_card,1,6,12,18,2018,3,8,Thursday
delivered,4754.00,4,1,credit_card,2,14,13,27,2017,4,26,Wednseday
delivered,3809.00,1,1,credit_card,3,9,26,35,2018,7,31,Tuesday
delivered,9088.00,3,1,credit_card,17,21,10,31,2017,11,13,Monday
delivered,4578.00,1,1,credit_card,4,16,7,23,2017,8,7,Monday
delivered,21835.00,8,1,credit_card,1,9,9,18,2017,7,17,Monday
delivered,5509.00,1,1,boleto,1,8,12,20,2017,4,19,Wednseday
delivered,8753.00,3,1,credit_card,1,9,1,10,2018,6,18,Monday
delivered,9344.00,1,1,voucher,7,21,9,30,2017,12,5,Tuesday
delivered,9267.00,1,1,boleto,3,7,9,16,2017,7,22,Saturday
delivered,43759.00,7,1,credit_card,5,6,7,13,2018,7,6,Friday
delivered,3813.00,1,1,credit_card,1,5,15,20,2017,8,17,Thursday
delivered,4894.00,2,1,credit_card,4,34,-1,33,2018,2,22,Thursday
delivered,3423.00,1,1,credit_card,1,2,7,9,2018,7,22,Sunday
delivered,10655.00,6,1,credit_card,1,24,9,33,2017,6,25,Sunday
delivered,25409.00,1,1,boleto,4,12,31,43,2018,5,31,Thursday
delivered,28894.00,1,1,boleto,1,15,21,36,2017,6,4,Sunday
delivered,4829.00,4,1,credit_card,1,2,6,8,2018,5,7,Monday
delivered,4756.00,3,1,credit_card,1,5,22,27,2018,6,6,Wednseday
delivered,6363.00,1,1,credit_card,9,15,16,31,2017,10,16,Monday
delivered,14594.00,1,1,debit_card,4,19,20,39,2017,6,2,Friday
delivered,11282.00,2,1,credit_card,3,4,15,19,2017,7,9,Sunday
delivered,10778.00,2,1,credit_card,1,4,6,10,2018,4,2,Monday
delivered,12692.00,10,1,credit_card,3,24,-2,22,2018,2,26,Monday
delivered,5327.00,1,1,credit_card,1,3,15,18,2017,9,10,Sunday
delivered,2500.00,1,1,voucher,1,6,14,20,2017,5,9,Tuesday
delivered,15725.00,5,1,credit_card,3,24,1,25,2017,11,24,Friday
delivered,7810.00,2,1,credit_card,4,13,21,34,2017,7,28,Friday
delivered,10313.00,1,1,credit_card,2,12,8,20,2017,10,11,Wednseday
delivered,22607.00,6,1,credit_card,6,9,43,52,2016,10,9,Sunday
delivered,3299.00,1,1,credit_card,4,7,6,13,2018,8,3,Friday
delivered,3413.00,1,1,boleto,4,9,9,18,2017,8,27,Sunday
delivered,4759.00,1,1,credit_card,10,21,8,29,2018,5,14,Monday
delivered,15682.00,6,1,credit_card,5,36,-8,28,2018,2,28,Wednseday
delivered,6310.00,2,1,credit_card,1,7,16,23,2018,4,17,Tuesday
delivered,8755.00,2,1,credit_card,3,10,17,27,2017,10,21,Saturday
delivered,1584.00,1,1,credit_card,2,5,11,16,2017,8,23,Wednseday
delivered,4911.00,1,1,credit_card,0,9,12,21,2018,5,14,Monday
delivered,25319.00,3,1,credit_card,3,11,22,33,2017,1,14,Saturday
delivered,7181.00,1,1,credit_card,3,10,16,26,2017,10,6,Friday
delivered,17497.00,2,1,credit_card,1,2,6,8,2018,8,28,Tuesday
delivered,11445.00,10,1,credit_card,7,24,10,34,2018,2,20,Tuesday
delivered,3237.00,1,1,credit_card,1,5,23,28,2018,6,28,Thursday
delivered,21727.00,2,1,credit_card,3,13,18,31,2018,1,26,Friday
delivered,61995.00,1,1,boleto,1,30,11,41,2018,5,22,Tuesday
delivered,46751.00,1,1,boleto,2,10,0,10,2018,8,13,Monday
delivered,11984.00,6,1,credit_card,1,10,6,16,2018,7,25,Wednseday
delivered,8908.00,1,1,credit_card,3,9,17,26,2017,12,9,Saturday
delivered,7419.00,1,1,voucher,1,8,20,28,2017,8,9,Wednseday
delivered,11902.00,1,1,boleto,3,5,25,30,2017,3,18,Saturday
delivered,12383.00,3,1,credit_card,2,8,12,20,2017,10,24,Tuesday
delivered,12347.00,4,1,credit_card,7,35,2,37,2018,1,10,Wednseday
delivered,7707.00,1,1,voucher,2,9,5,14,2018,8,21,Tuesday
delivered,2172.00,2,1,credit_card,1,7,15,22,2017,6,19,Monday
delivered,5562.00,1,1,credit_card,1,42,-6,36,2018,3,14,Wednseday
delivered,6554.00,1,1,credit_card,1,2,12,14,2017,11,8,Wednseday
delivered,10778.00,5,1,credit_card,1,11,8,19,2018,3,8,Thursday
delivered,6400.00,5,1,credit_card,0,6,7,13,2018,8,14,Tuesday
delivered,7902.00,6,1,credit_card,3,16,2,18,2017,5,15,Monday
delivered,18393.00,10,1,credit_card,2,9,21,30,2018,6,24,Sunday
delivered,7766.00,2,1,credit_card,7,32,-7,25,2017,2,24,Friday
delivered,7737.00,2,1,credit_card,13,26,21,47,2018,1,25,Thursday
delivered,12805.00,10,1,credit_card,1,11,36,47,2018,6,3,Sunday
delivered,11044.00,1,1,credit_card,3,9,7,16,2017,9,12,Tuesday
delivered,16265.00,1,1,boleto,5,6,14,20,2018,1,11,Thursday
delivered,4372.00,1,1,credit_card,7,14,7,21,2017,3,7,Tuesday
delivered,41746.00,6,1,credit_card,5,23,13,36,2017,4,13,Thursday
delivered,10000.00,1,2,voucher,3,16,22,38,2017,9,23,Saturday
delivered,13348.00,2,1,credit_card,1,22,1,23,2017,4,18,Tuesday
delivered,22691.00,1,1,boleto,1,5,7,12,2018,8,15,Wednseday
delivered,6310.00,2,1,credit_card,2,6,14,20,2018,4,21,Saturday
delivered,4509.00,1,1,credit_card,2,23,25,48,2018,4,10,Tuesday
delivered,32289.00,3,1,credit_card,0,8,26,34,2017,12,27,Wednseday
delivered,23295.00,10,1,credit_card,4,13,15,28,2017,8,3,Thursday
delivered,6664.00,1,1,boleto,1,2,6,8,2018,5,9,Wednseday
delivered,2027.00,1,1,credit_card,6,26,-1,25,2017,6,2,Friday
delivered,7327.00,1,1,boleto,4,15,9,24,2018,2,25,Sunday
delivered,10778.00,3,1,credit_card,3,9,18,27,2017,10,21,Saturday
delivered,3177.00,1,1,voucher,1,13,9,22,2018,4,19,Thursday
delivered,5068.00,1,1,credit_card,5,14,8,22,2017,9,21,Thursday
delivered,32158.00,10,1,credit_card,4,10,19,29,2018,2,4,Sunday
delivered,4879.00,1,1,credit_card,0,8,12,20,2018,3,20,Tuesday
delivered,8536.00,2,1,credit_card,2,17,11,28,2018,3,19,Monday
delivered,5513.00,2,1,credit_card,3,9,25,34,2018,1,6,Saturday
delivered,12866.00,1,1,boleto,1,5,16,21,2017,8,10,Thursday
delivered,4070.00,4,1,credit_card,12,21,5,26,2018,5,3,Thursday
delivered,10034.00,10,1,credit_card,3,7,18,25,2017,8,25,Friday
delivered,21501.00,8,1,credit_card,1,11,17,28,2018,2,8,Thursday
delivered,29979.00,3,1,credit_card,3,7,9,16,2017,9,11,Monday
delivered,4500.00,1,1,credit_card,1,30,-9,21,2018,7,10,Tuesday
delivered,27770.00,8,1,credit_card,0,7,31,38,2018,6,5,Tuesday
delivered,4729.00,1,1,boleto,7,28,21,49,2017,11,3,Friday
delivered,18642.00,3,1,credit_card,1,8,19,27,2018,4,12,Thursday
delivered,12232.00,1,1,credit_card,6,18,13,31,2017,5,6,Saturday
delivered,4474.00,1,1,credit_card,2,15,21,36,2017,2,28,Tuesday
delivered,31919.00,4,1,credit_card,2,4,13,17,2018,4,22,Sunday
delivered,8800.00,1,1,credit_card,2,8,26,34,2018,1,31,Wednseday
delivered,4611.00,4,1,credit_card,2,24,-5,19,2017,3,15,Wednseday
delivered,1578.00,1,1,credit_card,7,18,22,40,2018,1,5,Friday
delivered,13796.00,1,1,boleto,4,7,13,20,2018,1,26,Friday
delivered,12018.00,1,1,boleto,0,12,7,19,2018,8,17,Friday
delivered,22088.00,4,1,credit_card,1,12,18,30,2017,7,5,Wednseday
delivered,3038.00,3,1,credit_card,4,11,21,32,2018,6,14,Thursday
delivered,31575.00,6,1,credit_card,2,6,16,22,2018,6,19,Tuesday
delivered,7165.00,1,1,credit_card,8,8,7,15,2017,7,18,Tuesday
delivered,22004.00,1,1,boleto,6,49,-20,29,2017,11,16,Thursday
delivered,16559.00,3,1,credit_card,3,6,20,26,2018,8,17,Friday
delivered,7766.00,1,1,credit_card,1,3,12,15,2017,5,22,Monday
delivered,6987.00,1,1,credit_card,6,17,9,26,2018,4,27,Friday
delivered,8171.00,1,1,boleto,2,4,7,11,2018,3,4,Sunday
delivered,4752.00,1,1,credit_card,1,5,17,22,2018,2,25,Sunday
delivered,11929.00,1,1,credit_card,1,23,25,48,2017,9,26,Tuesday
delivered,3724.00,3,1,credit_card,4,13,11,24,2017,7,15,Saturday
delivered,17749.00,1,1,credit_card,8,15,14,29,2017,2,26,Sunday
delivered,7441.00,1,1,boleto,1,17,6,23,2018,4,4,Wednseday
delivered,21393.00,10,1,credit_card,2,11,12,23,2018,3,18,Sunday
delivered,23592.00,4,1,credit_card,4,36,-11,25,2018,2,16,Friday
delivered,24834.00,5,1,credit_card,2,3,21,24,2018,7,1,Sunday
delivered,3115.00,3,1,credit_card,3,11,11,22,2017,9,18,Monday
delivered,11173.00,1,1,credit_card,2,10,20,30,2018,2,17,Saturday
delivered,10134.00,1,1,boleto,1,58,-25,33,2017,11,26,Sunday
delivered,5985.00,1,1,boleto,1,8,17,25,2017,9,11,Monday
delivered,52825.00,2,1,credit_card,1,25,8,33,2017,12,17,Sunday
delivered,17789.00,8,1,credit_card,3,8,22,30,2018,6,18,Monday
delivered,12306.00,1,1,credit_card,3,7,14,21,2017,8,22,Tuesday
delivered,20855.00,1,1,boleto,4,13,10,23,2017,3,18,Saturday
delivered,11734.00,5,1,credit_card,2,8,34,42,2018,6,5,Tuesday
delivered,125543.00,10,1,credit_card,2,18,7,25,2018,2,24,Saturday
delivered,134263.00,6,1,credit_card,2,8,17,25,2017,12,10,Sunday
delivered,8524.00,2,1,credit_card,3,15,8,23,2018,1,9,Tuesday
delivered,11644.00,2,1,credit_card,12,16,14,30,2018,3,17,Saturday
delivered,34312.00,1,1,boleto,5,12,11,23,2017,11,1,Wednseday
delivered,5258.00,2,1,credit_card,5,18,2,20,2018,2,16,Friday
delivered,26449.00,3,1,credit_card,1,5,24,29,2017,4,12,Wednseday
delivered,6400.00,4,1,credit_card,2,3,4,7,2018,8,13,Monday
delivered,30258.00,3,1,credit_card,3,9,15,24,2017,4,8,Saturday
delivered,14651.00,8,1,credit_card,1,9,15,24,2018,1,23,Tuesday
delivered,9595.00,1,1,boleto,4,13,27,40,2017,11,24,Friday
delivered,18877.00,1,1,credit_card,1,2,2,4,2018,7,30,Monday
delivered,13577.00,1,1,boleto,4,12,22,34,2017,12,29,Friday
delivered,12029.00,1,1,boleto,3,4,10,14,2017,7,17,Monday
delivered,5301.00,5,1,credit_card,5,6,5,11,2018,5,18,Friday
delivered,32270.00,1,1,boleto,2,7,11,18,2017,11,6,Monday
delivered,23410.00,1,2,voucher,2,18,13,31,2017,12,16,Saturday
delivered,11544.00,1,1,boleto,1,11,11,22,2017,7,13,Thursday
delivered,3500.00,1,1,boleto,2,11,21,32,2018,2,4,Sunday
delivered,83064.00,1,1,boleto,5,8,-2,6,2018,8,9,Thursday
delivered,8762.00,1,1,credit_card,7,16,13,29,2017,10,3,Tuesday
delivered,7688.00,3,1,credit_card,7,22,-1,21,2017,11,29,Wednseday
delivered,5529.00,1,1,credit_card,1,9,10,19,2018,3,28,Wednseday
delivered,17616.00,3,1,credit_card,3,20,5,25,2018,4,7,Saturday
