customer_state,seller_state,customer_city,seller_city,DENSE_RANK_CUSTOMER_SELLER_STATE
SP,SP,votuporanga,sao paulo,297
SP,SP,piraju,porto alegre,298
SP,SP,piracicaba,sao paulo,299
SP,SP,mogi-guacu,sao paulo,300
SP,RS,sao paulo,porto alegre,301
SP,SP,sao paulo,boituva,302
SP,SP,cotia,atibaia,303
SP,SP,itu,sao jose dos campos,304
SP,PR,osasco,california,305
SP,SP,sao paulo,araraquara,306
SP,SP,santos,guarulhos,307
SP,SP,piracicaba,tupa,308
SP,SP,matao,sao paulo,309
SP,RJ,sao paulo,rio de janeiro,310
SP,SP,itanhaem,sao bernardo do campo,311
SP,SP,sao paulo,limeira,312
SP,SP,jacarei,sao paulo,313
SP,SP,sao paulo,itaquaquecetuba,314
SP,RJ,ribeirao preto,nova friburgo,315
SP,MG,santa barbara d'oeste,belo horizonte,316
SP,MG,osasco,itau de minas,317
SP,SC,sao paulo,florianopolis,318
SP,SP,barretos,sao bernardo do campo,319
SP,SP,sorocaba,holambra,320
SP,PR,praia grande,pinhais,321
SP,PR,praia grande,londrina,322
SP,SP,paulinia,ribeirao preto,323
SP,SP,sao paulo,birigui,324
SP,RJ,sao paulo,nova iguacu,325
SP,SP,sao jose do rio preto,guarulhos,326
SP,SP,pedrinhas paulista,sao pedro,327
SP,SC,sao paulo,lages,328
SP,SP,sao paulo,porto ferreira,329
SP,SP,campinas,carapicuiba,330
SP,PR,embu das artes,ampere,331
SP,MG,sao paulo,belo horizonte,332
SP,PR,mogi das cruzes,sao jose dos pinhais,333
SP,SP,tupa,guaruja,334
SP,SC,sao paulo,florianopolis,335
SP,SP,sao paulo,mogi mirim,336
SP,SC,sao paulo,joinville,337
SP,DF,sao paulo,brasilia df,338
SP,SP,sao paulo,sao jose dos campos,339
SP,SP,bauru,sao paulo,340
SP,SP,campinas,campinas,341
SP,SP,queluz,hortolandia,342
SP,MG,guarulhos,belo horizonte,343
SP,PR,embu-guacu,maringa,344
SP,PR,sao paulo,toledo,345
SP,SP,limeira,pedreira,346
SP,SP,sao paulo,sao paulo,347
SP,SP,sao paulo,sao paulo,348
SP,SP,sao carlos,sao paulo,349
SP,SP,sao paulo,sao paulo,350
SP,SP,sao paulo,sorocaba,351
SP,SC,sao paulo,brusque,352
SP,RJ,cerquilho,rio de janeiro,353
SP,SP,lins,sao paulo,354
SP,SP,sao caetano do sul,guarulhos,355
SP,PR,paulinia,curitiba,356
SP,SP,jundiai,sao paulo,357
SP,SP,guarulhos,santo andre,358
SP,SP,sao jose dos campos,presidente epitacio,359
SP,RS,santos,porto alegre,360
SP,SP,sao paulo,ibitinga,361
SP,SP,tatui,sao paulo,362
SP,BA,sao paulo,arraial d'ajuda (porto seguro),363
SP,SP,lencois paulista,serra negra,364
SP,SP,suzano,sao paulo,365
SP,MG,braganca paulista,borda da mata,366
SP,PR,sao paulo,curitiba,367
SP,SP,osasco,ubatuba,368
SP,SP,serra negra,sao paulo,369
SP,SP,sao paulo,catanduva,370
SP,RJ,pindamonhangaba,rio de janeiro,371
SP,SP,sao bernardo do campo,sao paulo,372
SP,RJ,osasco,macae,373
SP,BA,sao paulo,lauro de freitas,374
SP,SP,sao jose do rio preto,ribeirao preto,375
SP,RS,francisco morato,venancio aires,376
SP,MS,jacarei,campo grande,377
SP,SC,sertaozinho,navegantes,378
SP,SP,bastos,sao bernardo do campo,379
SP,SP,guaruja,sao paulo,380
SP,PR,sao paulo,curitiba,381
SP,SP,sorocaba,ibitinga,382
SP,PR,sao paulo,maringa,383
SP,RS,sao paulo,santa maria,384
SP,SP,embu das artes,sao jose do rio preto,385
SP,SP,itaporanga,mirassol,386
SP,SP,sao paulo,osasco,387
SP,RS,limeira,canoas,388
SP,RJ,caraguatatuba,rio de janeiro,389
SP,SP,taboao da serra,sao bernardo do campo,390
SP,SP,ribeirao preto,sao jose do rio preto,391
SP,SP,santos,sao paulo,392
SP,SP,embu das artes,santo andre,393
SP,RS,embu-guacu,ipe,394
SP,RN,santo andre,messias targino,395
SP,SP,itaquaquecetuba,campinas,396
SP,MG,sao bernardo do campo,varginha,397
SP,ES,sao paulo,domingos martins,398
SP,SP,sao jose dos campos,sao paulo,399
SP,RS,sao bernardo do campo,cachoeirinha,400
SP,SP,guarulhos,sao paulo,401
SP,SP,sorocaba,sao bernardo do campo,402
SP,SP,atibaia,s jose do rio preto,403
SP,SP,garca,ribeirao preto,404
SP,SP,limeira,taruma,405
SP,SP,sao paulo,sao paulo,406
SP,MG,sao paulo,uberlandia,407
SP,SP,bauru,limeira,408
SP,SP,sao paulo,sao paulo,409
SP,SP,sao paulo,sao paulo,410
SP,SP,sumare,sorocaba,411
SP,SP,sao paulo,ribeirao preto,412
SP,SP,sao bernardo do campo,sao paulo,413
SP,SP,guarulhos,sao paulo,414
SP,SP,riolandia,sao paulo,415
SP,RJ,pinhalzinho,rio de janeiro,416
SP,PR,sao paulo,maringa,417
SP,SP,taubate,suzano,418
SP,CE,sao paulo,juzeiro do norte,419
SP,MG,santana de parnaiba,divinopolis,420
SP,SP,sao paulo,sao paulo,421
SP,RS,ferraz de vasconcelos,flores da cunha,422
SP,SC,guaruja,imbituba,423
SP,PR,ubatuba,londrina,424
SP,SP,sao paulo,sao paulo,425
SP,PR,sao paulo,curitiba,426
SP,SP,sao paulo,sao paulo,427
SP,SP,santa barbara d'oeste,sao paulo,428
SP,SP,araraquara,osasco,429
SP,SP,sao paulo,sao paulo,430
SP,SP,sao paulo,sao paulo,431
SP,SP,tabapua,sao paulo,432
SP,SP,sao paulo,porto ferreira,433
SP,MG,itaoca,belo horizonte,434
SP,RS,aracariguama,torres,435
SP,SC,sao caetano do sul,santa catarina,436
SP,SP,sao paulo,sao paulo,437
SP,SC,itapecerica da serra,jaragua do sul,438
SP,SP,igarapava,santo andre,439
SP,SP,sao paulo,bady bassitt,440
SP,MT,osasco,sinop,441
SP,SP,sao paulo,marilia,442
SP,PR,carapicuiba,araucaria,443
SP,SP,sao paulo,taubate,444
SP,SP,sao paulo,sao paulo,445
SP,SC,sao paulo,sao jose,446
SP,ES,itapetininga,vitoria,447
SP,SC,santos,chapeco,448
SP,PR,sao paulo,cascavel,449
SP,BA,sao paulo,salvador,450
SP,RJ,sao paulo,rio de janeiro,451
SP,PR,sao caetano do sul,umuarama,452
SP,PR,itaporanga,araucaria,453
SP,SP,americana,santo andre,454
SP,SP,guarulhos,sao paulo,455
SP,ES,sorocaba,cariacica,456
SP,SP,sao paulo,valinhos,457
SP,SP,limeira,sao paulo,458
SP,SP,sao paulo,sao paulo,459
SP,SP,sao paulo,maua,460
SP,MG,sao paulo,lagoa da prata,461
SP,RS,guarulhos,rolante,462
SP,SP,sao paulo,sao paulo,463
SP,SP,sao paulo,sao paulo,464
SP,SP,sao paulo,sao caetano do sul,465
SP,SP,sao jose dos campos,campinas,466
SP,SP,sao paulo,sao paulo,467
SP,SP,igarapava,franca,468
SP,SP,santo andre,lencois paulista,469
SP,SP,sao bernardo do campo,sao paulo,470
SP,SC,ribeirao pires,joinville,471
SP,SP,sao paulo,sao paulo,472
SP,RJ,guarulhos,rio de janeiro,473
SP,SP,guaruja,guarulhos,474
SP,SP,rio claro,sao carlos,475
SP,SP,campinas,sao paulo,476
SP,RJ,taubate,sao joao de meriti,477
SP,SP,sao paulo,bom jesus dos perdoes,478
SP,SP,campos do jordao,sao paulo,479
SP,PR,sao paulo,fazenda rio grande,480
SP,SP,sao paulo,sao paulo,481
SP,SP,sao paulo,santo andre,482
SP,SP,barueri,sao paulo,483
SP,SP,sao paulo,sao paulo,484
SP,SP,sao paulo,sao paulo,485
SP,BA,sao paulo,irece,486
SP,MS,bauru,coxim,487
SP,SP,sao paulo,ibitinga,488
SP,SP,sao paulo,sao paulo,489
SP,SP,sao paulo,jau,490
SP,PR,avare,pinhais,491
SP,SP,sao paulo,sao paulo,492
SP,MG,sao paulo,araguari,493
SP,PR,sao paulo,londrina,494
SP,SP,sao paulo,sao paulo,495
SP,SP,santos,carapicuiba,496
SP,SP,sao paulo,cotia,497
SP,PR,sao paulo,apucarana,498
SP,SC,ipero,sao miguel do oeste,499
SP,RJ,poa,nova friburgo,500
SP,SC,votuporanga,gaspar,501
SP,RS,sao bernardo do campo,porto alegre,502
SP,SC,sao bernardo do campo,lages,503
SP,SP,guarulhos,penapolis,504
SP,SP,hortolandia,sao paulo,505
SP,ES,sao paulo,cachoeiro de itapemirim,506
SP,PR,porto feliz,arapongas,507
SP,SP,valinhos,sao paulo,508
SP,MG,sao paulo,varginha,509
SP,SP,barueri,taboao da serra,510
SP,SP,sao paulo,curitiba,511
SP,SC,sao paulo,joinville,512
SP,SP,osasco,maua,513
SP,SP,sao paulo,sao jose dos campos,514
SP,SP,itapeva,jacarei,515
SP,SP,piracicaba,vargem grande paulista,516
SP,MG,sao paulo,belo horizonte,517
SP,MG,sorocaba,contagem,518
SP,SP,campinas,franca,519
SP,GO,jales,goiania,520
SP,SP,sao paulo,conchal,521
SP,SP,piracicaba,sao paulo,522
SP,PR,rio das pedras,cambe,523
SP,ES,piratininga,vila velha,524
SP,MG,sao jose do rio preto,itauna,525
SP,RS,santos,cachoeirinha,526
SP,SP,presidente venceslau,sao paulo,527
SP,PR,tapiratiba,curitiba,528
SP,PR,mairinque,marialva,529
SP,SP,sao paulo,santo andre,530
SP,SP,guarulhos,sao roque,531
SP,SP,limeira,sao paulo,532
SP,SP,sao paulo,rio claro,533
SP,SP,campos do jordao,sao caetano do sul,534
SP,SP,cajamar,sao jose dos campos,535
SP,RJ,sao paulo,rio de janeiro,536
SP,PR,hortolandia,curitiba,537
SP,SC,guaicara,palhoca,538
SP,SP,barueri,sao bernardo do capo,539
SP,SP,sao paulo,sorocaba,540
SP,SP,sao paulo,guarulhos,541
SP,SP,sao paulo,sao paulo,542
SP,SC,aracatuba,joinville,543
SP,MG,sao paulo,santa rita do sapucai,544
SP,SP,guaratingueta,sao paulo,545
SP,RJ,sao paulo,rio de janeiro,546
SP,SP,poa,guara,547
SP,SP,santo andre,itajai,548
SP,PR,sao paulo,londrina,549
SP,SP,guaicara,rio claro,550
SP,SP,sao paulo,atibaia,551
SP,SP,franca,sao paulo,552
SP,ES,santo andre,colatina,553
SP,SP,praia grande,sumare,554
SP,SP,campinas,sao paulo,555
SP,PR,itatiba,foz do iguacu,556
SP,MG,sao paulo,betim,557
SP,SP,sao paulo,santo andre,558
SP,SP,barueri,sao paulo,559
SP,SP,rio claro,sao paulo,560
SP,SP,sao paulo,ribeirao preto,561
SP,SC,lencois paulista,florianopolis,562
SP,SP,sorocaba,lencois paulista,563
SP,RJ,sao paulo,rio de janeiro,564
SP,SC,dracena,paulo lopes,565
SP,RJ,sao paulo,rio de janeiro,566
SP,DF,sao jose do rio preto,brasilia,567
SP,SC,cajamar,brusque,568
SP,SC,guarulhos,florianopolis,569
SP,SC,jundiai,santa cecilia,570
SP,SP,sao paulo,bauru,571
SP,SP,santos,fernandopolis,572
SP,SC,sao paulo,braco do norte,573
SP,PR,sao paulo,floresta,574
SP,SP,santo anastacio,sao paulo,575
SP,RS,sao paulo,farroupilha,576
SP,PR,carapicuiba,castro,577
SP,SP,sao paulo,sao paulo,578
SP,RS,cajamar,porto alegre,579
SP,RJ,sorocaba,campos dos goytacazes,580
SP,RS,sao paulo,caxias do sul,581
SP,MG,santos,ouro fino,582
SP,PR,sorocaba,sao jose dos pinhas,583
SP,RJ,aruja,macae,584
SP,RS,tupa,viamao,585
SP,RJ,guarulhos,rio de janeiro,586
SP,MG,itapecerica da serra,janauba,587
SP,SP,sao bernardo do campo,sao paulo,588
SP,PR,cotia,santa terezinha de itaipu,589
SP,SP,maua,sao paulo,590
SP,MG,miguelopolis,uberlandia,591
SP,SP,sao jose do rio preto,sao paulo,592
SP,RS,osasco,igrejinha,593
SP,SC,leme,sao bento do sul,594
SP,SP,sao paulo,itu,595
SP,SP,sao paulo,santo andre,596
SP,MG,barueri,varginha,597
SP,SP,sao paulo,santo andre,598
SP,PR,sao paulo,pinhais,599
SP,SP,sao paulo,ibitinga,600
SP,SP,araras,sao carlos,601
SP,SP,sao paulo,tabatinga,602
SP,SP,sao paulo,sao jose do rio preto,603
SP,SP,sao paulo,sao paulo,604
SP,SP,sao paulo,guarulhos,605
SP,RS,sao paulo,estancia velha,606
SP,SP,sumare,sao jose do rio preto,607
SP,MG,mogi mirim,santa rita do sapucai,608
SP,RS,sao carlos,cachoeirinha,609
SP,MG,piracicaba,barbacena,610
SP,SP,sao paulo,itajai,611
SP,SP,ilhabela,ribeirao pires,612
SP,SP,sao bernardo do campo,santos,613
SP,RN,sao paulo,parnamirim,614
SP,SP,sao jose dos campos,sao bernardo do campo,615
SP,SP,sao roque,sao paulo,616
SP,SP,sao paulo,campinas,617
SP,PR,guaruja,foz do iguacu,618
SP,SP,campinas,sorocaba,619
SP,SP,jundiai,osasco,620
SP,RJ,promissao,rio de janeiro,621
SP,MG,sao paulo,belo horizonte,622
SP,SP,sao paulo,sao paulo,623
SP,SP,santa barbara d'oeste,sao jose dos campos,624
SP,SP,campinas,catanduva,625
SP,SP,santos,maua,626
SP,PR,sao bernardo do campo,curitiba,627
SP,PR,jundiai,paincandu,628
SP,SP,sao paulo,palhoca,629
SP,SP,guarulhos,santo andre,630
SP,SP,ribeirao preto,salto,631
SP,SP,sorocaba,sao paulo,632
SP,SP,ibiuna,mirassol,633
SP,MG,braganca paulista,belo horizonte,634
SP,SP,salto,sao jose dos campos,635
SP,SP,sao paulo,santo andre,636
SP,SP,sumare,sao paulo,637
SP,GO,sao paulo,goiania,638
SP,MG,sao paulo,uba,639
SP,SP,sao paulo,portoferreira,640
SP,SP,campinas,sorocaba,641
SP,SP,sao jose dos campos,batatais,642
SP,SP,sao bernardo do campo,sao paulo,643
SP,SP,sao bernardo do campo,sao paulo,644
SP,SP,piracicaba,sorocaba,645
SP,SP,caieiras,sao paulo,646
SP,SP,sao paulo,capivari,647
SP,DF,sao paulo,brasilia,648
SP,SP,tatui,araraquara,649
SP,SP,sao jose dos campos,sao paulo,650
SP,SP,sao paulo,sao paulo,651
SP,SP,sao paulo,votorantim,652
SP,SP,guarulhos,cravinhos,653
SP,DF,barueri,brasilia,654
SP,SP,valinhos,bebedouro,655
SP,GO,sao caetano do sul,goiania,656
SP,PR,sao paulo,almirante tamandare,657
SP,SP,sao paulo,presidente prudente,658
SP,SP,sao paulo,barretos,659
SP,SP,sorocaba,bertioga,660
SP,SP,guariba,sao paulo,661
SP,SP,sao paulo,sao paulo,662
SP,CE,sao bernardo do campo,fortaleza,663
SP,SP,diadema,sao paulo,664
SP,SP,cajamar,jundiai,665
SP,SP,barueri,jaci,666
SP,RJ,maua,rio de janeiro,667
SP,SP,guaruja,sao paulo,668
SP,PR,sao jose do rio preto,curitiba,669
SP,PR,ferraz de vasconcelos,curitiba,670
SP,RJ,cacapava,rio de janeiro,671
SP,RS,maua,porto alegre,672
SP,RJ,itupeva,rio de janeiro,673
SP,SP,jundiai,guarulhos,674
SP,SP,sao paulo,sao paulo,675
SP,SP,sao paulo,mogi guacu,676
SP,SP,osasco,sao carlos,677
SP,SP,itapevi,araraquara,678
SP,PR,sao paulo,cascavel,679
SP,PR,maua,andira,680
SP,PB,osasco,joao pessoa,681
SP,SP,campinas,sao paulo,682
SP,SP,sao paulo,osasco,683
SP,SP,botucatu,sao paulo,684
SP,RS,sao paulo,porto alegre,685
SP,PR,salto grande,arapongas,686
SP,SP,sao paulo,santo andre,687
SP,SC,franca,balneario camboriu,688
SP,SP,guaruja,praia grande,689
SP,MG,sao paulo,betim,690
SP,SP,sao paulo,sao paulo,691
SP,SP,barueri,taboao da serra,692
SP,SP,barueri,sao jose dos pinhais,693
SP,SP,sao paulo,sao paulo,694
SP,RS,sao paulo,porto alegre,695
SP,SC,itapolis,joinville,696
SP,RS,guarulhos,lajeado,697
SP,SP,sorocaba,sao paulo,698
SP,MG,sao paulo,divinopolis,699
SP,SP,sao jose do rio pardo,sao paulo,700
SP,SP,guara,diadema,701
SP,RJ,itatiba,duque de caxias,702
SP,SP,sao paulo,sao paulo,703
SP,SP,taboao da serra,franca,704
SP,DF,guarulhos,brasilia,705
SP,SP,sao paulo,nova odessa,706
SP,SP,cruzeiro,barueri,707
SP,SP,osasco,paulinia,708
SP,SP,jacarei,votuporanga,709
SP,MG,sao bernardo do campo,extrema,710
SP,SP,sao paulo,sao paulo,711
SP,SP,sao paulo,santo andre,712
SP,RJ,sao paulo,angra dos reis rj,713
SP,SP,campinas,taboao da serra,714
SP,SP,sao paulo,sao paulo,715
SP,SP,sao roque,osasco,716
SP,PR,aguai,londrina,717
SP,PR,sao carlos,umuarama,718
SP,SP,sao paulo,birigui,719
SP,RJ,botucatu,rio de janeiro,720
SP,PR,campinas,curitiba,721
SP,GO,sao paulo,goiania,722
SP,SP,sao bernardo do campo,sao paulo,723
SP,SP,sao bernardo do campo,sao paulo,724
SP,SC,campinas,tubarao,725
SP,SP,sao paulo,registro,726
SP,MG,sao paulo,formiga,727
SP,PR,sao carlos,londrina,728
SP,PR,mogi-guacu,curitiba,729
SP,RJ,sao bernardo do campo,rio de janeiro,730
SP,SP,santa isabel,sao paulo,731
SP,SP,sao paulo,sao paulo,732
SP,MG,sao paulo,carmo do cajuru,733
SP,SP,bom jesus dos perdoes,ibitinga,734
SP,SP,guarulhos,sao paulo,735
SP,SP,jaboticabal,sao paulo,736
SP,PR,jales,curitiba,737
SP,PR,sao paulo,curitiba,738
SP,MG,cravinhos,castro pires,739
SP,SP,sao jose dos campos,vargem grande do sul,740
SP,SC,braganca paulista,florianopolis,741
SP,SP,sao paulo,guarulhos,742
SP,SP,sao paulo,rio claro,743
SP,PR,sao paulo,curitiba,744
SP,SP,sao paulo,votuporanga,745
SP,SP,taubate,ribeirao preto,746
SP,SP,sao paulo,sao paulo,747
SP,PR,sao paulo,curitiba,748
SP,SP,santa cruz do rio pardo,sorocaba,749
SP,SP,sao paulo,sao paulo,750
SP,GO,santo andre,goiania,751
SP,SP,sao paulo,atibaia,752
SP,RJ,luiziania,sao pedro da aldeia,753
SP,PR,mogi das cruzes,pinhais,754
SP,SP,sao paulo,salto,755
SP,SP,piracicaba,miguelopolis,756
SP,SP,piquete,campinas,757
SP,SP,praia grande,carapicuiba,758
SP,SP,indaiatuba,sorocaba,759
SP,SP,sao paulo,mairipora,760
SP,SP,sao paulo,sao paulo,761
SP,SP,sao paulo,itapui,762
SP,SP,cristais paulista,campinas,763
SP,PR,sao paulo,curitiba,764
SP,SP,sao paulo,catanduva,765
SP,MG,sao bernardo do campo,andradas,766
SP,SE,barueri,neopolis,767
SP,SP,cotia,varzea paulista,768
SP,SP,estiva gerbi,franco da rocha,769
SP,SP,sao paulo,rio claro,770
SP,SP,piracicaba,carapicuiba,771
SP,SP,sao paulo,jundiai,772
SP,SP,jaboticabal,ribeirao preto,773
SP,MG,taboao da serra,barbacena,774
SP,SP,sao paulo,maua,775
SP,SP,francisco morato,caieiras,776
SP,SP,jundiai,santo andre,777
SP,SP,sao paulo,franca,778
SP,GO,hortolandia,morrinhos,779
SP,RS,sao paulo,erechim,780
SP,SP,sao paulo,sao paulo,781
SP,SP,sao paulo,sao jose dos campos,782
SP,SP,osasco,descalvado,783
SP,PR,mogi das cruzes,pitanga,784
SP,RJ,sao paulo,rio de janeiro,785
SP,SP,sao paulo,vargem grande do sul,786
SP,SP,severinia,sao paulo,787
SP,SC,taciba,brusque,788
SP,SP,braganca paulista,marilia,789
SP,SP,sao paulo,sao paulo,790
SP,RS,sertaozinho,caxias do sul,791
SP,RS,pompeia,bage,792
SP,SP,barra bonita,sao paulo,793
SP,SP,sao paulo,sao paulo,794
SP,SP,sumare,sorocaba,795
SP,SP,sao paulo,sao paulo,796
SP,SP,sao paulo,ribeirao preto,797
SP,SP,santo andre,assis,798
SP,SP,sao paulo,garulhos,799
SP,MG,sao joao da boa vista,belo horizonte,800
SP,PR,santa rita d'oeste,curitiba,801
SP,PR,sao paulo,francisco beltrao,802
SP,PR,diadema,maringa,803
SP,SP,taubate,sao paulo,804
SP,SP,sao paulo,marilia,805
SP,SP,sao paulo,sao paulo,806
SP,SP,votorantim,jarinu,807
SP,SP,sao paulo,sao jose do rio preto,808
SP,MG,sao paulo,uberlandia,809
SP,PR,sao paulo,curitiba,810
SP,RS,barueri,nova petropolis,811
SP,SP,sao paulo,sao paulo,812
SP,SP,sao paulo,rio claro,813
SP,SC,santos,camboriu,814
SP,SP,sao paulo,ribeirao preto,815
SP,RS,santa barbara d'oeste,pelotas,816
SP,MA,santa barbara d'oeste,sao luis,817
SP,PR,sao paulo,curitiba,818
SP,RJ,buri,rio de janeiro,819
SP,SP,sao paulo,sao paulo,820
SP,SP,itapetininga,sao jose do rio pret,821
SP,SP,morro agudo,artur nogueira,822
SP,SP,sao paulo,assis,823
SP,SP,sao paulo,indaiatuba,824
SP,PR,cotia,itaipulandia,825
SP,SP,sao bernardo do campo,sao paulo,826
SP,SP,sao paulo,campinas,827
SP,PR,sao jose dos campos,maringa,828
SP,PR,guaruja,curitiba,829
SP,SP,guarulhos,ibitinga,830
SP,MG,sao carlos,belo horizonte,831
SP,SP,osasco,sao caetano do sul,832
SP,SP,olimpia,ribeirao preto,833
SP,SP,sao bernardo do campo,sao jose do rio preto,834
SP,SP,itapetininga,sao paulo,835
SP,RS,cajamar,novo hamburgo,836
SP,PR,sao paulo,guaratuba,837
SP,SP,piracicaba,sao paulo,838
SP,MG,praia grande,belo horizonte,839
SP,SP,osasco,assis,840
SP,PR,sao paulo,cascavel,841
SP,SP,sumare,jundiai,842
SP,SP,tambau,santo andre,843
SP,PR,osasco,curitiba,844
SP,SP,sao paulo,sao paulo,845
SP,SP,sao paulo,sao paulo,846
SP,SP,sao paulo,sao paulo,847
SP,MS,ribeirao preto,campo grande,848
SP,SP,barueri,sao paulo,849
SP,PR,sao paulo,arapongas,850
SP,SP,mogi-guacu,franca,851
SP,SP,sao paulo,sao paulo,852
SP,SP,sao paulo,sao caetano do sul,853
SP,SP,taubate,santa barbara d'oeste,854
SP,GO,carapicuiba,goiania,855
SP,SP,sao paulo,guarulhos,856
SP,PR,sao paulo,curitiba,857
SP,SC,sao paulo,jaragua do sul,858
SP,SP,sao paulo,aparecida,859
SP,MG,sao caetano do sul,cataguases,860
SP,SP,sao bernardo do campo,sao paulo,861
SP,SP,sao paulo,bariri,862
SP,MG,sao paulo,sao joao del rei,863
SP,SP,maua,sumare,864
SP,SP,sao paulo,americana,865
SP,SP,campinas,ibitinga,866
SP,SP,sao paulo,praia grande,867
SP,SP,piracicaba,sao paulo,868
SP,SP,valinhos,aracatuba,869
SP,SP,santo andre,americana,870
SP,MG,sao paulo,belo horizonte,871
SP,SP,pariquera-acu,sao paulo,872
SP,SP,sao paulo,sao paulo,873
SP,RS,paulinia,porto alegre,874
SP,SP,sao paulo,sao jose dos campos,875
SP,PR,embu das artes,sao jose dos pinhais,876
SP,RS,marilia,santa maria,877
SP,PR,registro,foz do iguacu,878
SP,SP,osasco,sao paulo,879
SP,SC,santos,palhoca,880
SP,SP,sao caetano do sul,porto ferreira,881
SP,SP,ferraz de vasconcelos,sao paulo,882
SP,MG,santana de parnaiba,contagem,883
SP,SP,santa branca,sao caetano do sul,884
SP,PR,sao paulo,maringa,885
SP,RS,campo limpo paulista,carazinho,886
SP,SP,sao paulo,osasco,887
SP,SP,mogi-guacu,mogi mirim,888
SP,SP,sao paulo,alambari,889
SP,SP,indaiatuba,aracatuba,890
SP,SP,sao paulo,osvaldo cruz,891
SP,PR,sao paulo,cascavel,892
SP,RJ,praia grande,vassouras,893
SP,SP,santos,jundiai,894
SP,SC,piracicaba,rodeio,895
SP,MG,santos,guanhaes,896
SP,SP,santo andre,ibitinga,897
SP,PR,sao paulo,maringa,898
SP,SP,ribeirao preto,osasco,899
SP,SP,santana de parnaiba,braganca paulista,900
SP,SP,itapetininga,sao paulo,901
SP,SP,sao caetano do sul,sao paulo,902
SP,SP,sao paulo,sao paulo,903
SP,SP,sao paulo,sao paulo,904
SP,SP,sao paulo,itapevi,905
SP,ES,jundiai,afonso claudio,906
SP,SP,sao paulo,tatui,907
SP,SP,guaratingueta,sao paulo,908
SP,SP,andradina,sao jose do rio preto,909
SP,SP,sao paulo,sao paulo,910
SP,SP,sao paulo,campinas,911
SP,SP,junqueiropolis,sao paulo,912
SP,SP,campinas,cosmopolis,913
SP,RJ,sumare,niteroi,914
SP,SP,piracicaba,sao paulo,915
SP,SP,sao vicente,sao paulo,916
SP,MG,franco da rocha,centro,917
SP,SP,sao paulo,sao paulo,918
SP,RS,junqueiropolis,porto alegre,919
SP,SC,sao paulo,bombinhas,920
SP,SP,adamantina,sao paulo,921
SP,SP,iracemapolis,osasco,922
SP,SP,sorocaba,itapevi,923
SP,SP,aracatuba,franca,924
SP,PR,sao jose dos campos,maringa,925
SP,SP,sao paulo,vargem grande do sul,926
SP,SP,sao bernardo do campo,itapeva,927
SP,MG,embu-guacu,sete lagoas,928
SP,SP,cachoeira paulista,atibaia,929
SP,SP,sao paulo,sao sebastiao,930
SP,SP,garca,cafelandia,931
SP,SP,mogi das cruzes,praia grande,932
SP,SC,osasco,videira,933
SP,DF,piracicaba,brasilia,934
SP,SC,santana de parnaiba,palhoca,935
SP,SP,louveira,sao paulo,936
SP,PR,osasco,teixeira soares,937
SP,SP,sao paulo,sao paulo,938
SP,PR,taboao da serra,mandaguacu,939
SP,PR,sao carlos,fazenda rio grande,940
SP,RJ,sao paulo,teresopolis,941
SP,SP,sao bernardo do campo,sao paulo,942
SP,SP,guarulhos,sao paulo,943
SP,SP,mogi mirim,piracicaba,944
SP,PR,sao paulo,guaratuba,945
SP,SP,lindoia,sao paulo,946
SP,SC,guaruja,palhoca,947
SP,SP,sao paulo,sao jose dos campos,948
SP,SP,valinhos,santos,949
SP,RJ,sao paulo,armacao dos buzios,950
SP,SP,jau,sao paulo,951
SP,SP,poa,sao paulop,952
SP,PR,sao paulo,maringa,953
SP,SP,sao paulo,sao paulo,954
SP,SP,ibitinga,taboao da serra,955
SP,GO,sumare,goiania,956
SP,SP,sao paulo,campinas,957
SP,ES,campinas,serra,958
SP,SP,sao bernardo do campo,sao paulo,959
SP,SP,sao paulo,sao paulo,960
SP,MG,poloni,belo horizonte,961
SP,SP,sao paulo,americana,962
SP,BA,sao paulo,ilheus,963
SP,SP,sao paulo,barueri,964
SP,SP,sao jose dos campos,sao jose do rio preto,965
SP,RS,americana,montenegro,966
SP,SP,rio grande da serra,ibitinga,967
SP,SP,diadema,sao paulo,968
SP,RJ,campinas,sao goncalo,969
SP,SC,itabera,joinville,970
SP,MG,guaruja,contagem,971
SP,SP,sao paulo,sao paulo,972
SP,SP,presidente epitacio,rio claro,973
SP,SP,guarulhos,itaquaquecetuba,974
SP,SP,guaruja,sao paulo,975
SP,PR,taboao da serra,pinhais,976
SP,RS,sao paulo,caxias do sul,977
SP,DF,sao paulo,brasilia,978
SP,SP,vinhedo,sao paulo,979
SP,SC,sao jose dos campos,itajai,980
SP,SP,aracatuba,araraquara,981
SP,SC,sao jose dos campos,rio negrinho,982
SP,SP,santo andre,sao jose do rio preto,983
SP,SP,marilia,sao paulo,984
SP,SP,campinas,sao paulo,985
SP,SP,sao paulo,barretos,986
SP,PR,aguas da prata,londrina,987
SP,SP,cotia,campo limpo paulista,988
SP,SC,guarulhos,blumenau,989
SP,RS,lorena,novo hamburgo,990
SP,PR,cubatao,maringa,991
SP,SP,sao paulo,sao paulo,992
SP,SP,taboao da serra,ribeirao preto,993
SP,GO,itatiba,goiania,994
SP,SP,aracatuba,sao paulo,995
SP,AM,taubate,manaus,996
SP,SP,sao bernardo do campo,sao paulo,997
SP,SP,piracicaba,sao paulo,998
